period,duration,depth,planet_radius,disposition,semi_major_axis,source,star_radius,teff,logg
28.38246,4.9872,,9.62,CONFIRMED,,K2,0.913,,
28.38236,4.89,,9.056872,CONFIRMED,0.179,K2,0.862,5340.0,4.5
8.36926,2.08,,4.48,CONFIRMED,0.061,K2,0.386,3866.0,4.891
8.368791,,,7.49,CONFIRMED,0.069,K2,0.623332,3970.42,
8.36779,2.3304,,8.51,CONFIRMED,,K2,0.708,,
8.36802,,,4.81,CONFIRMED,0.0627,K2,0.45,3789.0,
8.3688168,2.52,,6.65,CONFIRMED,,K2,0.56,3879.0,
6.5693,4.56,,12.273855,CONFIRMED,0.0591,K2,0.987,5654.0,4.452
6.569188,3.81,,13.56286665,CONFIRMED,0.068,K2,1.06,5585.0,4.4
6.56918,3.3,,12.25,CONFIRMED,0.0687,K2,0.99,5705.0,4.45
6.5692045,,,,CONFIRMED,,K2,0.987,5654.0,4.452
6.569213,,,13.04635343,CONFIRMED,,K2,1.047599,5637.0,4.33
0.2803244,,,1.51,CONFIRMED,0.00747,K2,0.681,4570.0,
0.2803226,0.94,,1.54,CONFIRMED,0.00716,K2,0.674,4373.0,4.584
0.28,,,1.493,CONFIRMED,,K2,0.6862,4599.0,4.62
0.2803244,,,1.51,CONFIRMED,,K2,0.681,4599.0,4.62
0.2803246,0.868,,1.64829,CONFIRMED,,K2,0.72,4477.0,4.56
7.7485,,,7.0,CONFIRMED,,K2,0.681,4599.0,4.62
7.7485,,,7.0,CONFIRMED,0.0683,K2,0.681,4570.0,
2.643528,1.32,,1.47,CONFIRMED,,K2,0.226,,
2.644646,,,2.2,CONFIRMED,0.0266,K2,0.35,3385.0,4.906
2.644259,,,1.38,CONFIRMED,,K2,0.225,,
2.6698,,,2.25,CONFIRMED,0.0248,K2,0.35,3385.0,4.906
2.6446,,,2.05,CONFIRMED,,K2,0.33,3385.0,
2.644661,,,2.15,CONFIRMED,0.0259,K2,0.33,3398.0,4.92
2.644845,1.5312,,10.7,CONFIRMED,,K2,0.5,,
2.645,1.404,,,CONFIRMED,,K2,0.325729,3359.0,4.8983
2.64484,,,1.83,CONFIRMED,,K2,0.325729,3359.0,4.8983
4.00498,,,2.19,CONFIRMED,,K2,0.33,3385.0,
3.9663,,,2.59,CONFIRMED,0.0327,K2,0.35,3385.0,4.906
0.961939,0.9024,,1.47286006,CONFIRMED,0.01575,K2,0.578,3690.0,4.665
0.961917,,,1.38,CONFIRMED,0.0159,K2,0.554,3672.0,4.72
0.961916,1.0296,,0.82,CONFIRMED,,K2,0.311,,
0.961918,,,0.73,CONFIRMED,,K2,0.31,3775.0,5.0
4.38395,,,1.33,CONFIRMED,0.0454,K2,0.632,4079.0,4.653
4.38393,1.776,,0.701,CONFIRMED,,K2,0.371,,
6.9226,,,1.73,CONFIRMED,0.0616,K2,0.632,4079.0,4.653
6.92251,2.0304,,0.9,CONFIRMED,,K2,0.371,,
9.75833,1.8,,0.88,CONFIRMED,,K2,0.371,,
9.7579,,,1.64,CONFIRMED,0.0774,K2,0.632,4079.0,4.653
11.332,,,1.64,CONFIRMED,0.083,K2,0.568,3745.0,4.707
11.8104,,,2.48,CONFIRMED,0.091,K2,0.68,5131.0,
11.808398,2.48,,3.1,CONFIRMED,,K2,0.76,4992.0,
11.81004,2.4024,,3.08,CONFIRMED,,K2,0.8,,
11.8097,2.52,,2.84,CONFIRMED,0.0946,K2,0.78,5314.0,4.571
10.59357,,,2.0,CONFIRMED,0.0727,K2,0.436,3499.0,4.822
10.59366,2.4,,1.71,CONFIRMED,,K2,0.36,,
3.83553,1.6392,,1.054,CONFIRMED,,K2,0.321,,
3.835376,1.5408,,1.5,CONFIRMED,,K2,0.45,,
3.835592,,,1.35,CONFIRMED,0.0365,K2,0.429,3585.0,4.82
3.835476,,,1.49,CONFIRMED,0.0373,K2,0.45,3695.0,4.8
32.6527,,,2.81,CONFIRMED,0.1735,K2,0.631,3940.0,4.657
32.6479,4.0,,2.29,CONFIRMED,0.1716,K2,0.61,4044.0,4.67
7.51574,2.3,,2.0,CONFIRMED,0.0614,K2,0.53,3845.0,4.73
7.51554,,,2.0,CONFIRMED,0.0601,K2,0.495,3720.0,4.761
3.67635,,,2.23,CONFIRMED,0.0408,K2,0.649,3978.0,4.645
3.67626,1.7,,1.99,CONFIRMED,0.0405,K2,0.63,4097.0,4.65
7.95486,2.1,,2.07,CONFIRMED,0.0677,K2,0.63,4097.0,4.65
7.95478,,,2.1,CONFIRMED,0.0683,K2,0.649,3978.0,4.645
6.342,2.4096,,1.8,CONFIRMED,0.0562,K2,0.58,4258.0,4.6
6.34365,,,1.55,CONFIRMED,0.0546,K2,0.526,3919.0,4.732
13.853487,,,,CONFIRMED,,K2,0.526,3919.0,4.732
13.85,3.528,,2.6,CONFIRMED,0.0946,K2,0.58,4258.0,4.6
13.85327454047,3.1969542,,2.2098839,CONFIRMED,,K2,0.655766,3893.47,4.58272
13.85402,,,1.95,CONFIRMED,0.092,K2,0.526,3919.0,4.732
40.718,4.464,,1.9,CONFIRMED,0.1937,K2,0.58,4258.0,4.6
40.6835,,,1.64,CONFIRMED,0.1886,K2,0.526,3919.0,4.732
0.813149,,,1.14414279,CONFIRMED,,K2,0.615543,4460.0,4.68
0.81314,1.3,,1.15,CONFIRMED,0.0149,K2,0.66,4597.0,4.62
0.813143,,,1.1,CONFIRMED,,K2,0.62,4460.0,4.7
0.365257,,,1.05548088,CONFIRMED,,K2,0.875749,5456.0,4.55
0.365261,,,1.0,CONFIRMED,,K2,0.88,5456.0,4.5
0.3652575,1.161,,0.935,CONFIRMED,0.00962,K2,0.86,5334.0,4.45
10.062106,,,2.63456976,CONFIRMED,,K2,0.892097,5489.0,4.46
10.06049,3.8,,2.64,CONFIRMED,0.0887,K2,0.95,5503.0,4.45
5.90279,5.0,,1.28,CONFIRMED,0.0622,K2,0.95,5503.0,4.45
12.42205,3.3,,2.26,CONFIRMED,0.1013,K2,0.83,5425.0,4.56
12.421078,,,2.20753881,CONFIRMED,,K2,0.829915,5419.0,4.57
7.62117,2.184,,1.87,CONFIRMED,,K2,0.544,,
7.6196574,2.19,,2.39,CONFIRMED,,K2,0.71,4620.0,
7.6188,2.487,,2.02,CONFIRMED,0.0667,K2,0.66,4742.0,4.51
7.61856,2.24,,1.96,CONFIRMED,0.06696,K2,0.67,4800.0,4.629
7.62067,,,2.13,CONFIRMED,0.0662,K2,0.64,4761.0,
19.07536,,,2.14,CONFIRMED,0.122,K2,0.64,4761.0,
19.077,3.01,,2.19,CONFIRMED,0.1235,K2,0.67,4800.0,4.629
19.0702,3.36,,1.84,CONFIRMED,,K2,0.544,,
19.07863,3.859,,2.54,CONFIRMED,0.1229,K2,0.66,4742.0,4.51
19.07454,3.48,,2.58,CONFIRMED,,K2,0.71,4620.0,
3.705871,,,3.17824034,CONFIRMED,,K2,0.913754,5649.0,4.61
9.283188,,,6.11721229,CONFIRMED,,K2,2.568173,4972.0,3.63
9.45889,3.0,,1.44,CONFIRMED,0.0795,K2,0.69,4842.0,4.63
9.457747,,,1.48630496,CONFIRMED,,K2,0.725626,4885.0,4.71
6.673117,,,2.46610713,CONFIRMED,,K2,0.762201,4937.0,4.71
17.355066,,,3.24925008,CONFIRMED,,K2,2.196069,5791.0,3.81
17.355681,8.14,,1.81,CONFIRMED,,K2,1.06,5894.0,
17.3678,9.168,,1.93,CONFIRMED,,K2,1.27,,
2.354992,,,1.27443657,CONFIRMED,,K2,0.803827,5185.0,4.46
4.382745,,,1.55409035,CONFIRMED,,K2,0.803827,5185.0,4.46
14.06660140645,2.7078373,,3.19087767,CONFIRMED,,K2,0.837606,5141.67,4.53051
14.101361,,,2.64809498,CONFIRMED,,K2,0.803827,5185.0,4.46
8.527219,,,1.82322896,CONFIRMED,,K2,1.196219,5922.0,4.24
8.52695,3.7,,2.19,CONFIRMED,0.0858,K2,1.61,5960.0,4.09
9.97748,,,2.3,CONFIRMED,0.091,K2,1.494,6011.0,
9.9785275,,,2.34,CONFIRMED,,K2,1.499,5908.0,3.88
9.975403,3.27,,2.13,CONFIRMED,,K2,1.18,6063.0,
9.978541,3.6,,2.36509493,CONFIRMED,0.0932,K2,1.499,6310.0,4.122
9.9783319274,4.2281711,,2.05153324,CONFIRMED,,K2,1.47131,6073.5,4.1
9.977481,,,2.8191657,CONFIRMED,,K2,1.829853,5908.0,3.88
9.97857,3.631,,2.2642141,CONFIRMED,0.0999,K2,1.46,6141.0,4.236
15.8523,3.792,,2.19,CONFIRMED,,K2,0.904,,
15.85412,3.88,,2.34,CONFIRMED,,K2,0.88,5495.0,
15.853989,,,2.14446231,CONFIRMED,,K2,0.874211,5554.0,4.46
15.8523,,,1.86,CONFIRMED,,K2,0.83,5502.7,
6.37961,2.78,,1.41,CONFIRMED,,K2,0.83,5347.0,
6.380803,,,1.27328671,CONFIRMED,,K2,0.919053,5548.0,4.56
6.38092,3.096,,1.341,CONFIRMED,,K2,0.981,,
17.968216,2.76,,2.15,CONFIRMED,,K2,0.63,4151.0,
17.96753,,,2.23,CONFIRMED,0.119,K2,0.66,4320.0,
17.96832,2.592,,1.78,CONFIRMED,,K2,0.556,,
17.969029,,,2.03,CONFIRMED,0.117,K2,0.626014,4118.41,
17.969079,,,1.94750799,CONFIRMED,,K2,0.600869,4382.0,4.71
17.9654,2.76,,1.53,CONFIRMED,0.1088,K2,0.478,4102.0,4.798
7.5767206,3.61,,1.5,CONFIRMED,,K2,0.98,5749.0,
7.576544,,,1.41817537,CONFIRMED,,K2,0.981614,5748.0,4.34
7.5734,3.432,,1.62,CONFIRMED,,K2,1.0849,,
12.400731,4.05,,1.92,CONFIRMED,,K2,0.98,5749.0,
12.3988,4.176,,2.01,CONFIRMED,,K2,1.0849,,
12.400047,,,1.8017647,CONFIRMED,,K2,0.981614,5748.0,4.34
5.628466,,,2.68657205,CONFIRMED,,K2,1.717458,5250.0,3.95
5.6228,8.208,,3.71,CONFIRMED,,K2,2.378,,
5.6315915,6.71,,1.23,CONFIRMED,,K2,0.77,5032.0,
14.3181,3.84,,1.69,CONFIRMED,,K2,0.824,,
14.316941,,,1.66608079,CONFIRMED,,K2,0.868889,5569.0,4.61
14.317001,3.9,,1.8,CONFIRMED,,K2,0.86,5449.0,
29.626,4.656,,,CONFIRMED,,K2,0.857949,5547.0,4.56104
29.626402,4.92,,3.41,CONFIRMED,,K2,0.86,5449.0,
29.6245,4.992,,3.02,CONFIRMED,,K2,0.824,,
29.62682,,,3.20569097,CONFIRMED,,K2,0.868889,5569.0,4.61
5.868699,,,1.60826194,CONFIRMED,,K2,0.843154,5580.0,4.52
5.86639571,2.825,,,CONFIRMED,,K2,1.00118,5573.35,4.42959
19.56204579364,6.4231417,,3.28708684,CONFIRMED,,K2,0.758892,4246.8,4.5
19.564,6.05088,,2.59,CONFIRMED,,K2,0.673,4581.0,4.645
19.56325,,,2.59,CONFIRMED,,K2,0.758892,4246.81,4.49725
19.5661401,6.227,,,CONFIRMED,,K2,0.758892,4246.81,4.49725
19.562743,,,2.49179901,CONFIRMED,,K2,0.63908,4500.0,4.62
19.56236,6.216,,2.78,CONFIRMED,,K2,0.669,,
19.562307,5.808,,2.6,CONFIRMED,0.126,K2,0.676,4455.0,4.625
9.525988,,,2.03803688,CONFIRMED,,K2,1.420038,5909.0,4.11
5.32944,2.76,,1.55,CONFIRMED,,K2,0.911,,
5.329439,,,1.49090097,CONFIRMED,,K2,0.86416,5428.0,4.63
14.155185,,,2.1162048,CONFIRMED,,K2,1.213565,6063.0,4.38
8.747818,,,3.55790985,CONFIRMED,,K2,0.887267,5525.0,4.55
8.74809,3.4272,,3.83,CONFIRMED,,K2,0.938,,
8.75470797754,3.4644403,,3.54381082,CONFIRMED,,K2,0.889347,5888.0,4.57
5.172191,,,2.51267885,CONFIRMED,,K2,0.768067,5015.0,4.63
5.17110937,2.47,,,CONFIRMED,,K2,0.709349,5071.98,4.66474
5.17222,1.7664,,2.12,CONFIRMED,,K2,0.639,,
32.939623,,,2.37,CONFIRMED,0.1429,K2,0.411,3457.0,
32.940045,,,2.61,CONFIRMED,0.1591,K2,0.4445,3457.0,
32.93737167947,2.3059589,,2.53362939,CONFIRMED,,K2,0.444516,3464.0,4.7864
32.9418,2.682,,2.28,CONFIRMED,0.1506,K2,0.4,3496.0,4.858
32.947328,2.97,,2.17,CONFIRMED,,K2,0.36,3440.0,
32.94488,,,2.24,CONFIRMED,0.1491,K2,0.394,3503.0,
32.92801934,3.776,,,CONFIRMED,,K2,0.444516,3464.0,4.7864
32.939614,2.663,,2.279,CONFIRMED,0.1429,K2,0.411,3457.0,
32.94171,2.628,,1.4,CONFIRMED,,K2,0.249,,
32.94112,,,2.461,CONFIRMED,,K2,0.468,3449.0,4.6
32.93963,,,2.38,CONFIRMED,0.143,K2,0.411,3457.0,
8.962,,,,CONFIRMED,0.06,K2,0.411,3457.0,
8.8665,2.98,,2.24179614,CONFIRMED,0.075,K2,0.69,5110.0,4.3
8.865663,2.8488,,2.46597575,CONFIRMED,0.0756,K2,0.719,5365.0,4.591
8.8656511,,,2.52,CONFIRMED,0.0734,K2,0.72,5306.0,4.57
8.86528860869,3.2904518,,4.28539694,CONFIRMED,,K2,0.697439,5368.0,4.71954
8.865932,,,2.41012773,CONFIRMED,,K2,0.681111,5263.0,4.7
8.867259,0.3,,4.4,CONFIRMED,,K2,0.65,,
8.867209,,,2.31,CONFIRMED,0.0753,K2,0.72,5358.0,4.58
8.86638,2.952,,2.51,CONFIRMED,,K2,0.6867,,
8.866,2.67888,,,CONFIRMED,,K2,0.697439,5368.0,4.71954
8.8656,,,2.13,CONFIRMED,,K2,0.638,5166.0,4.63
6.893,2.46792,,,CONFIRMED,,K2,1.05734,5573.0,4.38219
6.89424037,2.224,,,CONFIRMED,,K2,1.05734,5573.0,4.38219
6.89442,2.6712,,3.17,CONFIRMED,,K2,1.071,,
6.8941,,,2.69,CONFIRMED,,K2,1.06,5528.0,4.35
6.894256,,,2.84,CONFIRMED,0.0706,K2,1.07,5608.0,4.38
6.894252,,,2.70624391,CONFIRMED,,K2,0.999244,5609.0,4.46
6.894287,2.4408,,2.8,CONFIRMED,,K2,1.11,,
6.893813,2.52,,2.83587212,CONFIRMED,0.0714,K2,1.04,5520.0,4.413
4.7369729,,,2.7,CONFIRMED,0.0519,K2,0.8,5181.0,4.56
4.7369683,2.561,,2.69,CONFIRMED,0.0526,K2,0.793,5170.0,4.61
4.737,2.41008,,,CONFIRMED,,K2,0.790862,5180.6,4.58536
4.7369696,2.56632,,2.71257333,CONFIRMED,0.05174,K2,0.789,5128.0,4.56
4.736837,,,2.76,CONFIRMED,0.0529,K2,0.8,5165.0,4.58
4.73730765,2.833,,,CONFIRMED,,K2,0.790862,5180.6,4.58536
4.7369669,2.58,,2.93924,CONFIRMED,,K2,0.79,5069.2,4.46
4.736884,,,2.76720668,CONFIRMED,,K2,0.790138,5159.0,4.59
4.736893,2.58,,2.86,CONFIRMED,,K2,0.822,,
4.736834,2.5704,,2.9,CONFIRMED,,K2,0.82,,
0.469287,1.5408,,1.46,CONFIRMED,,K2,0.984,,
0.469285,,,1.1,CONFIRMED,,K2,0.87,5482.0,4.6
0.469269,,,2.59929571,CONFIRMED,,K2,0.873283,5482.0,4.6
10.787992,,,2.3,CONFIRMED,,K2,0.87,5482.0,4.6
10.792,3.58104,,,CONFIRMED,,K2,0.968558,5436.47,4.44354
10.79274,4.176,,3.45,CONFIRMED,,K2,0.984,,
10.792613,3.8496,,2.7,CONFIRMED,,K2,0.92,,
10.7930529,3.942,,,CONFIRMED,,K2,0.968558,5436.47,4.44354
10.792635,,,2.87,CONFIRMED,0.0932,K2,0.97,5519.0,4.43
10.793471,,,2.51134498,CONFIRMED,,K2,0.873283,5482.0,4.6
22.631964,,,2.86,CONFIRMED,0.1527,K2,0.97,5519.0,4.43
22.629496,,,2.54112738,CONFIRMED,,K2,0.873283,5482.0,4.6
22.6302,4.92,,5.2,CONFIRMED,,K2,0.984,,
22.634594,4.14,,17.4,CONFIRMED,,K2,0.92,,
22.620344,,,2.3,CONFIRMED,,K2,0.87,5482.0,4.6
16.995848,2.4912,,1.6,CONFIRMED,,K2,0.79,,
16.996,2.64,,1.4,CONFIRMED,,K2,0.816,,
16.994,2.28504,,,CONFIRMED,,K2,0.767142,5237.31,4.61771
16.99291698,2.719,,,CONFIRMED,,K2,0.767142,5237.31,4.61771
16.9780102,,,1.47,CONFIRMED,0.1685,K2,0.75,5245.0,4.62
16.993435,,,1.53786409,CONFIRMED,,K2,0.764371,5252.0,4.63
16.995731,,,1.55,CONFIRMED,0.1229,K2,0.78,5220.0,4.59
10.6161,2.544,,1.19,CONFIRMED,,K2,0.891,,
10.616384,2.6,,1.15,CONFIRMED,,K2,0.94,5788.0,4.48
10.616646,,,1.31284773,CONFIRMED,,K2,0.914349,5722.0,4.58
52.714072,,,2.79551948,CONFIRMED,,K2,,,
52.7099,4.92,,2.48,CONFIRMED,,K2,0.891,,
52.713494,4.64,,2.39,CONFIRMED,,K2,0.94,5788.0,4.48
41.474219,,,3.17207779,CONFIRMED,,K2,0.98083,5784.0,4.45
41.4661,6.12,,3.45,CONFIRMED,,K2,1.0574,,
0.77401,,,1.2,CONFIRMED,,K2,0.83,5438.0,4.6
0.77392,,,1.3,CONFIRMED,0.0164,K2,0.92,5484.0,4.5
0.773987,1.5792,,1.5,CONFIRMED,,K2,0.919,,
0.773981,,,1.3833597,CONFIRMED,,K2,0.894913,5477.0,4.62
2.871788,,,1.70058746,CONFIRMED,,K2,0.894913,5477.0,4.62
2.87162,2.376,,1.9,CONFIRMED,,K2,0.919,,
2.871348,2.1888,,1.8,CONFIRMED,,K2,0.96,,
2.872042,,,1.8,CONFIRMED,0.0392,K2,0.92,5484.0,4.5
2.871512,,,1.4,CONFIRMED,,K2,0.83,5438.0,4.6
7.149079,,,3.22104537,CONFIRMED,,K2,0.894913,5477.0,4.62
7.15,2.80296,,,CONFIRMED,,K2,0.92027,5374.67,4.47872
7.15451552,2.514,,,CONFIRMED,,K2,0.92027,5374.67,4.47872
7.149584,,,2.4,CONFIRMED,,K2,0.83,5438.0,4.6
7.14998,3.288,,3.51,CONFIRMED,,K2,0.919,,
7.149336,2.8392,,3.4,CONFIRMED,,K2,0.96,,
7.14921,,,3.17,CONFIRMED,0.072,K2,0.92,5484.0,4.5
13.606629,,,1.9,CONFIRMED,,K2,0.83,5438.0,4.6
13.608511,4.0296,,2.5,CONFIRMED,,K2,0.96,,
13.608341,,,2.25541631,CONFIRMED,,K2,0.894913,5477.0,4.62
13.609878,,,2.38,CONFIRMED,0.1106,K2,0.92,5484.0,4.5
13.60496,4.224,,2.69,CONFIRMED,,K2,0.919,,
1.742983,,,1.25908622,CONFIRMED,,K2,1.109202,5982.0,4.36
1.742169,,,1.35,CONFIRMED,0.0289,K2,1.19,5977.0,4.31
7.810253,,,2.83,CONFIRMED,0.0785,K2,1.19,5977.0,4.31
7.80905,3.696,,2.79,CONFIRMED,,K2,1.181,,
7.809757,3.5808,,2.9,CONFIRMED,,K2,1.19,,
7.809,3.40296,,,CONFIRMED,,K2,1.21722,5906.9,4.29671
7.8092052,3.393,,2.70889,CONFIRMED,,K2,1.22,5906.9,4.3
7.807595,,,2.62511304,CONFIRMED,,K2,1.109202,5982.0,4.36
7.81110453,3.433,,,CONFIRMED,,K2,1.21722,5906.9,4.29671
2.588309,,,1.52,CONFIRMED,0.0361,K2,0.87,5519.0,4.53
2.58819,2.22,,1.587,CONFIRMED,,K2,0.882,,
5.1763,,,1.51234354,CONFIRMED,,K2,0.862285,5503.0,4.61
2.58812,,,1.403,CONFIRMED,,K2,0.879,5442.0,4.51
6.679,2.42712,,,CONFIRMED,,K2,0.866405,5468.0,4.54308
6.67932,,,2.31,CONFIRMED,,K2,0.879,5442.0,4.51
6.679195,,,2.5,CONFIRMED,0.068,K2,0.87,5519.0,4.53
6.67934,,,2.48429818,CONFIRMED,,K2,0.862285,5503.0,4.61
6.679224,2.7096,,2.6,CONFIRMED,,K2,0.88,,
6.67913,2.7,,2.58,CONFIRMED,,K2,0.882,,
6.67773603,2.986,,,CONFIRMED,,K2,0.866405,5468.0,4.54308
7.9194,3.502,,7.74,CONFIRMED,0.074,K2,0.86,5430.0,4.63
7.91952,3.237,,8.2,CONFIRMED,0.0775,K2,1.01,5748.0,4.43
7.91952314,3.415,,,CONFIRMED,,K2,0.840476,5322.0,4.5528
7.921101,,,7.46,CONFIRMED,0.0762,K2,0.913,5390.0,4.493
7.920994,3.2688,,7.34,CONFIRMED,,K2,0.914,5345.0,4.394
7.9194979,3.31,,7.46,CONFIRMED,,K2,0.84,5368.0,
7.9194,,,7.74,CONFIRMED,,K2,0.86,5430.0,4.63
7.919493,,,6.751484,CONFIRMED,,K2,0.833805,5391.0,4.6
7.919454,3.2616,,6.67,CONFIRMED,,K2,0.823,,
7.9222,,,7.0,CONFIRMED,,K2,0.82,5322.0,4.51
7.9177855286,3.150639,,6.59307857,CONFIRMED,,K2,0.840476,5322.0,4.5528
7.920978,,,,CONFIRMED,,K2,0.86,5430.0,4.63
7.919454,,,7.23,CONFIRMED,0.077,K2,0.88,5230.0,4.52
7.91943,,,7.11,CONFIRMED,0.0735,K2,0.81,5519.0,
7.91951,,,,CONFIRMED,,K2,0.881,5250.0,4.5
7.9222,,,7.0,CONFIRMED,,K2,0.82,5322.0,4.51
11.8993,,,4.1,CONFIRMED,,K2,0.82,5322.0,4.51
11.90691,,,4.31,CONFIRMED,0.0965,K2,0.81,5519.0,
11.8993,,,4.1,CONFIRMED,,K2,0.82,5322.0,4.51
11.9066,,,,CONFIRMED,,K2,0.881,5250.0,4.5
23.81486,3.7848,,4.1,CONFIRMED,,K2,0.823,,
11.907625,,,4.05161714,CONFIRMED,,K2,0.833805,5391.0,4.6
11.90724,3.823,,4.93,CONFIRMED,0.1017,K2,1.01,5748.0,4.43
11.90727,,,4.51,CONFIRMED,0.1001,K2,0.913,5390.0,4.493
12.0028,3.6864,,4.37,CONFIRMED,,K2,0.914,5345.0,4.394
11.90767,3.88,,4.43,CONFIRMED,,K2,0.84,5368.0,
11.90701,,,4.21,CONFIRMED,0.1032,K2,0.88,5230.0,4.52
11.90715,4.371,,4.86,CONFIRMED,0.0971,K2,0.86,5430.0,4.63
11.90715,,,4.86,CONFIRMED,,K2,0.86,5430.0,4.63
2.5084894,2.08,,1.26,CONFIRMED,,K2,0.84,5368.0,
2.5081,,,1.11,CONFIRMED,,K2,0.82,5322.0,4.51
2.50856,2.17,,1.14,CONFIRMED,0.0344,K2,0.86,5430.0,4.63
2.50856,,,1.14,CONFIRMED,,K2,0.86,5430.0,4.63
2.5081,,,1.11,CONFIRMED,,K2,0.82,5322.0,4.51
2.508283,,,1.15876577,CONFIRMED,,K2,0.833805,5391.0,4.6
2.50858,1.93,,1.22,CONFIRMED,0.036,K2,1.01,5748.0,4.43
10.098858,,,1.35673729,CONFIRMED,,K2,0.912206,5631.0,4.38
10.099,3.70992,,,CONFIRMED,,K2,0.980624,5605.6,4.45114
10.1016,4.224,,0.91,CONFIRMED,,K2,1.0,,
21.574023,,,1.09308317,CONFIRMED,,K2,0.912206,5631.0,4.38
2.85794855,2.799,,,CONFIRMED,,K2,0.891502,5012.0,4.45795
2.85847,2.232,,1.63,CONFIRMED,,K2,0.8988,,
2.858,2.04312,,,CONFIRMED,,K2,0.891502,5012.0,4.45795
2.858646,,,1.57889322,CONFIRMED,,K2,0.839696,5176.0,4.57
4.162817,,,1.52,CONFIRMED,0.049,K2,0.81,5222.0,4.57
4.163,1.44096,,,CONFIRMED,,K2,0.825553,5163.0,4.54609
4.163221,,,1.57477412,CONFIRMED,,K2,0.828268,5252.0,4.49
4.16328,1.6176,,1.47,CONFIRMED,,K2,0.791,,
14.787207,,,4.01454158,CONFIRMED,,K2,0.95685,5623.0,4.46
14.78708,4.3872,,4.18,CONFIRMED,,K2,1.0085,,
14.786747,4.32,,3.3,CONFIRMED,,K2,0.83,,
14.786,4.11696,,,CONFIRMED,,K2,0.982083,5576.0,4.44677
14.786889,,,3.95,CONFIRMED,0.1184,K2,0.98,5817.0,4.46
39.7268,8.52,,3.63,CONFIRMED,,K2,1.312,,
39.699,7.36704,,,CONFIRMED,,K2,1.31129,6212.0,4.28185
39.721386,,,3.64229858,CONFIRMED,,K2,1.281115,5979.0,4.21
15.853543,,,2.94026258,CONFIRMED,,K2,0.906367,5712.0,4.55
15.852975,,,3.13,CONFIRMED,0.1208,K2,0.99,5713.0,4.42
15.852989,4.8408,,3.0,CONFIRMED,,K2,0.95,,
15.854,4.50192,,,CONFIRMED,,K2,0.993569,5750.93,4.45651
15.85388,4.8,,3.29,CONFIRMED,,K2,0.948,,
28.482786,,,2.57581891,CONFIRMED,,K2,0.906367,5712.0,4.55
28.4707,5.976,,2.68,CONFIRMED,,K2,0.948,,
48.324222,,,3.59970536,CONFIRMED,,K2,1.538801,6045.0,4.08
8.357954,,,2.5015294,CONFIRMED,,K2,0.910305,5675.0,4.58
8.357441,3.4704,,2.5,CONFIRMED,,K2,0.96,,
8.357881,,,2.56,CONFIRMED,0.0806,K2,0.93,5667.0,4.5
8.35470947,3.863,,,CONFIRMED,,K2,0.923,5627.0,4.50636
8.358,3.21408,,,CONFIRMED,,K2,0.923,5627.0,4.50636
17.042849,,,,CONFIRMED,,K2,0.778475,5262.0,4.63
17.0428683,,,4.189,CONFIRMED,,K2,0.757,5212.9,
17.043179,,,4.11850271,CONFIRMED,,K2,0.778475,5262.0,4.63
17.043,2.58096,,,CONFIRMED,,K2,0.781501,5183.84,4.5962
17.04354,2.9592,,4.28,CONFIRMED,,K2,0.801,,
3.3596055,,,1.423,CONFIRMED,,K2,0.757,5212.9,
3.359,1.42008,,,CONFIRMED,,K2,0.781501,5183.84,4.5962
7.44976,3.0024,,2.82,CONFIRMED,,K2,0.801,,
7.4500372,,,,CONFIRMED,,K2,0.778475,5262.0,4.63
7.45,2.61,,,CONFIRMED,,K2,0.781501,5183.84,4.5962
7.4500177,,,2.438,CONFIRMED,,K2,0.757,5212.9,
3.225423,,,1.88203097,CONFIRMED,,K2,0.667422,4681.0,4.69
3.225338,,,1.87,CONFIRMED,0.0385,K2,0.68,4648.0,4.64
3.2253993,2.017,,1.73,CONFIRMED,0.0382,K2,0.682,4491.0,
,3.0241239,,3.17053923,CONFIRMED,,K2,0.701485,4550.0,4.60155
3.225286,,,1.74,CONFIRMED,,K2,0.68,4507.0,4.6
3.225,1.82688,,,CONFIRMED,,K2,0.701485,4550.0,4.60155
3.225349,2.04,,1.9,CONFIRMED,,K2,0.7,,
3.225369,2.0664,,1.593,CONFIRMED,,K2,0.582,,
7.374694,,,2.78,CONFIRMED,0.0668,K2,0.68,4648.0,4.64
7.3744897,2.452,,2.85,CONFIRMED,0.0662,K2,0.682,4491.0,
7.374497,,,2.83685639,CONFIRMED,,K2,0.667422,4681.0,4.69
7.374689,2.4504,,3.0,CONFIRMED,,K2,0.7,,
7.37442,,,2.67,CONFIRMED,,K2,0.68,4507.0,4.6
7.37426,2.5728,,2.45,CONFIRMED,,K2,0.582,,
7.3744828,,,,CONFIRMED,,K2,0.667422,4681.0,4.69
7.374,2.316,,,CONFIRMED,,K2,0.701485,4550.0,4.60155
2.85009,1.3416,,1.38,CONFIRMED,,K2,0.8,,
2.85,1.33008,,,CONFIRMED,,K2,0.807647,5017.84,4.54479
2.849883,,,1.3643987,CONFIRMED,,K2,0.791736,5233.0,4.71
1.05979,,,1.40006712,CONFIRMED,,K2,0.878161,5507.0,4.68
1.059806,1.7496,,1.47,CONFIRMED,,K2,0.92,,
22.7768,3.648,,3.39,CONFIRMED,,K2,0.92,,
