period,duration,depth,planet_radius,kepid,koi,disposition,semi_major_axis,source,star_radius,teff,logg,tic,planet_name,host_name,toi
38.0970717,4.307,913.3,1.58,11768142.0,K02626.01,CONFIRMED,0.1667,Kepler,,,,,,,
11.6191707,1.819,700.4,2.21,7984574.0,K02400.01,CANDIDATE,0.0977,Kepler,,,,,,,
2.637574744,5.4573,5423.5,9.16,9592579.0,K00243.01,FALSE POSITIVE,0.039,Kepler,,,,,,,
38.2292037,3.893,605.8,1.51,10336951.0,K02401.01,CANDIDATE,0.1865,Kepler,,,,,,,
16.3012727,3.974,259.5,1.54,8481129.0,K02402.01,CONFIRMED,0.1186,Kepler,,,,,,,
13.32354078,3.873,116.6,1.32,2142522.0,K02403.01,CONFIRMED,0.1165,Kepler,,,,,,,
2.607545159,1.3916,351.5,2.07,9395719.0,K02472.01,CONFIRMED,0.0393,Kepler,,,,,,,
3.24417541,1.992,371.9,1.84,8753896.0,K02473.01,CONFIRMED,0.0401,Kepler,,,,,,,
176.845697,3.812,431.6,42.05,8240617.0,K02474.01,CANDIDATE,0.574,Kepler,,,,,,,
6.85567248,2.268,197.7,1.27,8746295.0,K02475.01,FALSE POSITIVE,0.0702,Kepler,,,,,,,
2.28607282,7.82,261.8,1.01,10090257.0,K02476.01,FALSE POSITIVE,0.0301,Kepler,,,,,,,
9.60505976,3.0063,55.0,0.91,11295426.0,K00246.02,CONFIRMED,0.0883,Kepler,,,,,,,
3.54789928,2.861,185.3,0.99,10679583.0,K02549.01,FALSE POSITIVE,0.0422,Kepler,,,,,,,
18.0243482,3.575,441.2,1.98,11622985.0,K02550.01,CANDIDATE,0.1346,Kepler,,,,,,,
16.4793229,3.312,479.1,1.53,11361283.0,K02551.01,CANDIDATE,0.1165,Kepler,,,,,,,
3.65690909,2.064,107.4,1.32,8757824.0,K02552.01,CONFIRMED,0.0488,Kepler,,,,,,,
88.0712769,6.758,885.4,2.4,9832208.0,K02553.01,CONFIRMED,0.3575,Kepler,,,,,,,
8.38395796,5.2,108.5,3.24,6124512.0,K02627.01,CONFIRMED,0.0896,Kepler,,,,,,,
1.68189051,2.992,83.2,1.27,10070468.0,K02628.01,CONFIRMED,0.0283,Kepler,,,,,,,
8.59000355,6.68,298.1,1.82,10031656.0,K02629.01,FALSE POSITIVE,0.0812,Kepler,,,,,,,
44.9977604,9.686,170.2,1.59,7584650.0,K02631.01,CONFIRMED,0.2555,Kepler,,,,,,,
7.12815163,5.522,45.9,1.36,11337566.0,K02632.01,CONFIRMED,0.082,Kepler,,,,,,,
2.10081629,2.8182,169.1,1.65,6364215.0,K02404.01,CANDIDATE,0.0318,Kepler,,,,,,,
0.872952088,1.4499,137.3,25.5,10202759.0,K02405.01,FALSE POSITIVE,0.0204,Kepler,,,,,,,
7.01074295,2.1787,222.8,3.76,5007345.0,K02406.01,CONFIRMED,0.0771,Kepler,,,,,,,
17.2922631,7.042,203.1,2.13,12120484.0,K02407.01,CONFIRMED,0.1361,Kepler,,,,,,,
94.289223,4.102,505.4,2.11,6429812.0,K02408.01,CONFIRMED,0.4092,Kepler,,,,,,,
14.02634692,1.2808,403.6,2.66,6846911.0,K02477.01,CONFIRMED,0.116,Kepler,,,,,,,
12.425866431,29.1428,257.9,2.12,5385439.0,K02478.01,FALSE POSITIVE,0.0982,Kepler,,,,,,,
25.5433704,8.567,138.6,2.11,5963582.0,K02479.01,CONFIRMED,0.171,Kepler,,,,,,,
33.8542586,12.689,253.3,15.96,4476423.0,K02481.01,FALSE POSITIVE,0.2402,Kepler,,,,,,,
45.0909201,4.605,436.3,2.44,11403389.0,K02482.01,CONFIRMED,0.2478,Kepler,,,,,,,
15.0539886,4.422,221.5,1.44,9851662.0,K02483.01,CONFIRMED,0.1078,Kepler,,,,,,,
3.67936863,3.47,85.9,0.92,6467363.0,K02840.01,CANDIDATE,0.043,Kepler,,,,,,,
7.4464635,4.084,78.0,0.77,6467363.0,K02840.02,CANDIDATE,0.0688,Kepler,,,,,,,
159.388788,8.432,1033.0,2.73,8758204.0,K02841.01,CONFIRMED,0.5368,Kepler,,,,,,,
1.565412613,0.7572,2754.6,1.73,8733898.0,K02842.01,CONFIRMED,0.0182,Kepler,,,,,,,
5.14892346,0.9613,2355.0,1.72,8733898.0,K02842.02,CONFIRMED,0.0403,Kepler,,,,,,,
0.730943372,3.004,134.7,1.37,3228945.0,K02917.01,FALSE POSITIVE,0.0163,Kepler,,,,,,,
0.515552803,1.7869,1224.1,13.96,7008149.0,K02918.01,FALSE POSITIVE,0.0112,Kepler,,,,,,,
2.522590567,1.406,210.2,25.82,10332213.0,K02919.01,CONFIRMED,0.036,Kepler,,,,,,,
6.73968289,4.183,142.0,1.48,7090524.0,K02920.01,CONFIRMED,0.068,Kepler,,,,,,,
41.74598855,4.6125,421.8,2.4,11133306.0,K00276.01,CONFIRMED,0.2384,Kepler,,,,,,,
75.378004,6.744,447.8,3.82,6307063.0,K02702.01,FALSE POSITIVE,0.3495,Kepler,,,,,,,
213.258526,7.768,1992.3,2.72,5871985.0,K02703.01,CONFIRMED,0.6085,Kepler,,,,,,,
100.2830675,10.8636,351.2,2.51,8292840.0,K00260.02,CONFIRMED,0.4312,Kepler,,,,,,,
4.871223664,1.5916,6462.0,1.56,9730163.0,K02704.01,CONFIRMED,0.0301,Kepler,,,,,,,
2.984157711,1.2637,2598.0,0.92,9730163.0,K02704.02,CONFIRMED,0.0217,Kepler,,,,,,,
2.8867624,0.9879,631.8,1.24,11453592.0,K02705.01,CONFIRMED,0.0296,Kepler,,,,,,,
0.498434645,0.955,239.2,1.08,3834322.0,K02763.01,FALSE POSITIVE,0.0112,Kepler,,,,,,,
2.252976718,1.7131,467.9,1.19,10073672.0,K02764.01,CANDIDATE,0.0281,Kepler,,,,,,,
2.75505467,3.426,85.5,1.74,11188249.0,K02765.01,FALSE POSITIVE,0.0419,Kepler,,,,,,,
1.572181216,7.219,219.5,77.12,4677282.0,K02766.01,FALSE POSITIVE,0.0322,Kepler,,,,,,,
1.28805834,3.419,92.6,1.08,5097470.0,K02767.01,FALSE POSITIVE,0.0232,Kepler,,,,,,,
2.72288246,2.408,152.6,1.06,4858610.0,K02844.01,FALSE POSITIVE,0.0374,Kepler,,,,,,,
1.574090323,1.5796,224.9,0.93,10591855.0,K02845.01,CONFIRMED,0.0236,Kepler,,,,,,,
0.947738312,1.206,202.2,0.88,4832175.0,K02846.01,FALSE POSITIVE,0.0164,Kepler,,,,,,,
13.7872627,5.747,75.1,1.55,7749773.0,K02848.01,CONFIRMED,0.1151,Kepler,,,,,,,
14.4359459,3.414,107.3,1.46,9451706.0,K00271.03,CONFIRMED,0.1242,Kepler,,,,,,,
5.95958637,2.899,133.1,1.02,10064256.0,K02849.01,CONFIRMED,0.0646,Kepler,,,,,,,
16.6146221,2.706,361.2,1.49,6842807.0,K02921.01,CANDIDATE,0.1196,Kepler,,,,,,,
0.497581917,1.46,140.6,0.76,4381282.0,K02922.01,FALSE POSITIVE,0.0105,Kepler,,,,,,,
5.83892993,1.1066,237.4,1.19,9815053.0,K02923.01,CANDIDATE,0.0598,Kepler,,,,,,,
2.279523364,1.6202,126.8,0.87,7609553.0,K02924.01,CONFIRMED,0.031,Kepler,,,,,,,
12.2854718,2.996,1617.1,2.21,10122538.0,K02926.01,CONFIRMED,0.0882,Kepler,,,,,,,
5.53609368,2.2942,1223.3,2.2,10122538.0,K02926.02,CONFIRMED,0.0519,Kepler,,,,,,,
3.09756897,4.588,83.3,1.75,9697131.0,K02706.01,CANDIDATE,0.0463,Kepler,,,,,,,
58.0337426,5.584,807.1,3.21,5480640.0,K02707.01,CONFIRMED,0.2838,Kepler,,,,,,,
14.4252635,3.754,221.2,1.68,5480640.0,K02707.02,CONFIRMED,0.1122,Kepler,,,,,,,
26.6757818,2.696,474.8,2.69,5480640.0,K02707.03,CONFIRMED,0.169,Kepler,,,,,,,
0.868386354,1.066,488.5,1.52,5175986.0,K02708.01,CONFIRMED,0.0163,Kepler,,,,,,,
11.8288843,3.337,191.0,1.18,9008737.0,K02768.01,CONFIRMED,0.1,Kepler,,,,,,,
14.7512034,1.25,261.1,1.63,9008737.0,K02768.02,CONFIRMED,0.1159,Kepler,,,,,,,
1.480323978,1.833,166.2,1.46,9692128.0,K02769.01,FALSE POSITIVE,0.0249,Kepler,,,,,,,
205.385912,8.681,1248.7,2.11,10917043.0,K02770.01,CANDIDATE,0.5898,Kepler,,,,,,,
6.88707073,4.4679,68.7,1.3,6521045.0,K00041.02,CONFIRMED,0.072,Kepler,,,,,,,
165.75597,8.45,57.3,15049.8,8167959.0,K00267.01,FALSE POSITIVE,0.5822,Kepler,,,,,,,
1.11431205,2.112,160.4,1.07,4075015.0,K02850.01,FALSE POSITIVE,0.0206,Kepler,,,,,,,
3.42064689,1.767,356.8,2.27,6697605.0,K02851.01,CONFIRMED,0.0426,Kepler,,,,,,,
1.23935745,1.683,150.9,1.5,6697605.0,K02851.02,CANDIDATE,0.0216,Kepler,,,,,,,
0.675650404,1.8261,200.7,1.36,6294819.0,K02852.01,CONFIRMED,0.0153,Kepler,,,,,,,
1.407020118,1.3766,181.9,1.12,12602314.0,K02853.01,CANDIDATE,0.0229,Kepler,,,,,,,
24.4359956,6.254,496.6,2.31,5787131.0,K02927.01,CANDIDATE,0.1702,Kepler,,,,,,,
17.7337356,5.558,217.3,1.24,3230753.0,K02928.01,FALSE POSITIVE,0.1293,Kepler,,,,,,,
10.06478627,2.86,285.7,1.49,8358012.0,K02929.01,FALSE POSITIVE,0.0888,Kepler,,,,,,,
1.12976597,3.096,133.7,0.83,4664046.0,K02930.01,FALSE POSITIVE,0.0196,Kepler,,,,,,,
16.23191704,7.461,501.6,3.54,11401755.0,K00277.01,CONFIRMED,0.1259,Kepler,,,,,,,
15.4126766,3.402,599.8,2.82,4180401.0,K02709.01,FALSE POSITIVE,0.1196,Kepler,,,,,,,
1.110599919,1.3493,157.6,1.07,6350476.0,K02710.01,FALSE POSITIVE,0.0195,Kepler,,,,,,,
21.86965714,5.5177,125.5,1.51,8292840.0,K00260.03,CONFIRMED,0.1562,Kepler,,,,,,,
9.02436414,3.011,214.6,1.62,5272233.0,K02711.01,CONFIRMED,0.085,Kepler,,,,,,,
17.3408735,3.398,159.0,1.43,5272233.0,K02711.02,CONFIRMED,0.1313,Kepler,,,,,,,
0.814280672,2.326,134.9,1.91,11456382.0,K02771.01,FALSE POSITIVE,0.0185,Kepler,,,,,,,
0.878855771,1.1014,269.7,1.57,3130548.0,K02773.01,FALSE POSITIVE,0.0172,Kepler,,,,,,,
2.49432176,2.3269,8043.0,8.91,9593757.0,K02774.01,FALSE POSITIVE,0.0361,Kepler,,,,,,,
17.57704569,2.022,670.0,27.21,6346809.0,K02775.01,CANDIDATE,0.1239,Kepler,,,,,,,
1.00652785,1.3175,125.9,1.03,4275117.0,K02776.01,FALSE POSITIVE,0.0195,Kepler,,,,,,,
1.99566293,4.514,197.0,1.11,6545051.0,K02777.01,FALSE POSITIVE,0.0294,Kepler,,,,,,,
0.755111225,3.164,168.0,1.38,5513866.0,K02854.01,FALSE POSITIVE,0.0163,Kepler,,,,,,,
1.400755743,1.0562,144.4,1.3,4547603.0,K02855.01,CANDIDATE,0.0237,Kepler,,,,,,,
25.8730914,5.085,694.4,2.88,5688910.0,K02856.01,CONFIRMED,0.1741,Kepler,,,,,,,
20.2642023,4.664,185.3,2.12,6345732.0,K02857.01,CONFIRMED,0.1495,Kepler,,,,,,,
1.28132831,0.9157,525.5,4.52,5716763.0,K00272.01,CANDIDATE,0.0222,Kepler,,,,,,,
7.44136102,4.554,79.7,1.33,6345732.0,K02857.02,CONFIRMED,0.0767,Kepler,,,,,,,
99.2532336,7.208,538.0,2.17,8611257.0,K02931.01,CONFIRMED,0.3869,Kepler,,,,,,,
3.84933401,2.299,503.9,2.12,3861611.0,K02932.01,FALSE POSITIVE,0.048,Kepler,,,,,,,
119.0833042,2.558,2951.0,22.19,12416987.0,K02933.01,CANDIDATE,0.4106,Kepler,,,,,,,
27.8813154,6.346,209.2,1.54,8259713.0,K02935.01,CANDIDATE,0.1832,Kepler,,,,,,,
6.4802138,3.27,142.0,1.26,10880507.0,K02936.01,CONFIRMED,0.0662,Kepler,,,,,,,
7.50790041,5.646,145.0,1.77,11098013.0,K02712.01,CANDIDATE,0.0825,Kepler,,,,,,,
21.3910125,3.512,645.8,1.72,5443604.0,K02713.01,FALSE POSITIVE,0.1367,Kepler,,,,,,,
14.3832267,8.378,178.5,1.84,12206313.0,K02714.01,CONFIRMED,0.1188,Kepler,,,,,,,
47.3186631,10.465,263.4,2.1,12206313.0,K02714.02,CONFIRMED,0.2627,Kepler,,,,,,,
11.12827427,2.6118,6057.0,4.04,9837661.0,K02715.01,CONFIRMED,0.0781,Kepler,,,,,,,
2.21571296,1.8211,285.1,1.7,7769819.0,K02778.01,CONFIRMED,0.0313,Kepler,,,,,,,
34.4585495,7.434,431.0,1.88,11874577.0,K02779.01,CONFIRMED,0.2039,Kepler,,,,,,,
3.35184041,1.9855,345.3,1.88,12164564.0,K02780.01,CONFIRMED,0.0449,Kepler,,,,,,,
1.615758517,1.734,41.7,1.31,8190354.0,K02781.01,FALSE POSITIVE,0.0266,Kepler,,,,,,,
110.3783828,12.211,489.8,3.02,3425851.0,K00268.01,CANDIDATE,0.4756,Kepler,,,,,,,
3.4462125,2.101,83.5,0.7,10397751.0,K02859.01,CONFIRMED,0.0393,Kepler,,,,,,,
2.005414293,1.934,59.5,0.65,10397751.0,K02859.02,CONFIRMED,0.0274,Kepler,,,,,,,
4.28886792,2.599,59.3,0.57,10397751.0,K02859.03,CANDIDATE,0.0455,Kepler,,,,,,,
1.868564038,1.192,176.7,1.4,7815931.0,K02861.01,FALSE POSITIVE,0.0299,Kepler,,,,,,,
24.5752524,2.258,1003.4,1.64,6679295.0,K02862.01,CANDIDATE,0.1351,Kepler,,,,,,,
15.1408916,4.359,476.8,1.93,9642292.0,K02946.01,CONFIRMED,0.1189,Kepler,,,,,,,
11.39169531,5.0,51.0,1.02,6356692.0,K02948.01,CONFIRMED,0.0956,Kepler,,,,,,,
10.1747037,5.179,52.4,1.04,6026737.0,K02949.01,CANDIDATE,0.0924,Kepler,,,,,,,
2.44358543,1.852,59.1,0.67,4991208.0,K02951.01,CONFIRMED,0.0337,Kepler,,,,,,,
1.7592691,2.381,140.4,1.21,8243283.0,K02952.01,FALSE POSITIVE,0.0278,Kepler,,,,,,,
2.226496196,1.7073,1839.1,2.1,9837661.0,K02715.02,CONFIRMED,0.0267,Kepler,,,,,,,
5.72084599,2.744,1316.0,1.78,9837661.0,K02715.03,CONFIRMED,0.0501,Kepler,,,,,,,
0.962864171,1.6802,303.5,1.52,9092504.0,K02716.01,CONFIRMED,0.0183,Kepler,,,,,,,
16.23847733,3.9699,646.7,2.76,5383248.0,K00261.01,CONFIRMED,0.1235,Kepler,,,,,,,
6.46004728,1.979,394.2,1.8,9092504.0,K02716.02,CONFIRMED,0.0652,Kepler,,,,,,,
4.76831033,3.2363,251.8,1.78,10001368.0,K02785.01,CONFIRMED,0.0568,Kepler,,,,,,,
44.616751,7.831,239.7,2.31,9466429.0,K02786.01,CONFIRMED,0.2638,Kepler,,,,,,,
1.714410345,3.336,50.4,1.84,4365442.0,K02787.01,FALSE POSITIVE,0.03,Kepler,,,,,,,
3.40165617,1.9617,155.9,1.34,8885643.0,K02789.01,CONFIRMED,0.044,Kepler,,,,,,,
14.00948631,3.399,169.9,0.98,5652893.0,K02790.01,CONFIRMED,0.104,Kepler,,,,,,,
1.703359172,1.914,57.6,0.69,3241557.0,K02863.01,FALSE POSITIVE,0.0274,Kepler,,,,,,,
3.77881664,5.819,47.1,3.99,3957082.0,K02864.01,FALSE POSITIVE,0.0606,Kepler,,,,,,,
1.311558909,1.919,141.3,1.15,8681833.0,K02865.01,CONFIRMED,0.024,Kepler,,,,,,,
1.291233083,1.855,66.0,0.89,4138951.0,K02866.01,CONFIRMED,0.0242,Kepler,,,,,,,
10.573751447,1.7259,298.9,2.07,3102384.0,K00273.01,CONFIRMED,0.0964,Kepler,,,,,,,
3.7847507,2.924,33.5,0.7,10471515.0,K02961.01,CONFIRMED,0.0494,Kepler,,,,,,,
2.17291055,2.139,76.4,0.93,4935172.0,K02962.01,CANDIDATE,0.034,Kepler,,,,,,,
18.2206024,5.109,201.8,1.78,8760040.0,K02963.01,CONFIRMED,0.1406,Kepler,,,,,,,
7.35101287,2.757,115.9,1.42,8760040.0,K02963.02,CANDIDATE,0.0768,Kepler,,,,,,,
47.4497134,10.675,206.4,1.61,10098844.0,K02964.01,CONFIRMED,0.2602,Kepler,,,,,,,
0.929906166,1.743,108.7,1.48,9467404.0,K02717.01,CONFIRMED,0.0191,Kepler,,,,,,,
0.784513087,1.9206,316.6,131.4,5308666.0,K02718.01,FALSE POSITIVE,0.0201,Kepler,,,,,,,
4.11585514,1.4858,425.8,1.93,5184911.0,K02719.01,CONFIRMED,0.0466,Kepler,,,,,,,
6.57159435,3.1044,65.7,1.26,8176564.0,K02720.01,CANDIDATE,0.0694,Kepler,,,,,,,
33.878639,6.194,700.1,3.52,6587105.0,K02721.01,CONFIRMED,0.2004,Kepler,,,,,,,
27.5722144,5.256,296.3,1.94,11662184.0,K02791.01,CONFIRMED,0.1834,Kepler,,,,,,,
2.12821621,3.146,25.9,0.7,11127479.0,K02792.01,CONFIRMED,0.0341,Kepler,,,,,,,
0.703399912,0.823,531.4,2.15,5428668.0,K02794.01,FALSE POSITIVE,0.0155,Kepler,,,,,,,
2.5355023,7.189,354.6,2.7,5041569.0,K02795.01,FALSE POSITIVE,0.0385,Kepler,,,,,,,
0.868122253,1.5471,231.3,1.65,10604521.0,K02797.01,CANDIDATE,0.0188,Kepler,,,,,,,
1.332560553,3.315,31.7,0.4,9899181.0,K02867.01,FALSE POSITIVE,0.0218,Kepler,,,,,,,
18.936061,22.27,24.3,0.34,9899181.0,K02867.02,FALSE POSITIVE,0.1279,Kepler,,,,,,,
10.65275054,2.684,740.7,2.2,8884274.0,K02868.01,CONFIRMED,0.0918,Kepler,,,,,,,
3.30040818,4.462,98.8,1.43,7767162.0,K02869.01,CONFIRMED,0.0471,Kepler,,,,,,,
5.62950902,6.542,297.5,2.11,4861791.0,K02870.01,FALSE POSITIVE,0.0619,Kepler,,,,,,,
13.84301228,4.077,567.8,1.98,4385148.0,K02942.01,CANDIDATE,0.11,Kepler,,,,,,,
24.2758992,4.59,702.2,2.25,4385148.0,K02942.02,CONFIRMED,0.16,Kepler,,,,,,,
54.4099612,9.314,193.0,1.56,9838468.0,K02943.01,CONFIRMED,0.2768,Kepler,,,,,,,
9.12209336,4.347,906.8,28.17,6781548.0,K02944.01,FALSE POSITIVE,0.0872,Kepler,,,,,,,
19.94752741,1.756,861.3,2.52,8617363.0,K02945.01,CONFIRMED,0.1421,Kepler,,,,,,,
13.84984567,7.2783,84.6,1.45,11401755.0,K00277.02,CONFIRMED,0.1133,Kepler,,,,,,,
6.12479773,3.466,129.3,1.51,7673192.0,K02722.01,CONFIRMED,0.0659,Kepler,,,,,,,
11.24284815,4.241,136.0,1.44,7673192.0,K02722.02,CONFIRMED,0.0988,Kepler,,,,,,,
4.02877097,3.173,100.4,1.21,7673192.0,K02722.03,CONFIRMED,0.0498,Kepler,,,,,,,
8.92114318,3.933,110.8,1.27,7673192.0,K02722.04,CONFIRMED,0.0847,Kepler,,,,,,,
7.81285862,4.098,117.3,1.68,11807274.0,K00262.01,CONFIRMED,0.0817,Kepler,,,,,,,
18.01164974,6.7367,107.8,1.83,7670943.0,K00269.01,CONFIRMED,0.1469,Kepler,,,,,,,
0.916142298,1.1555,98.5,0.6,6697756.0,K02798.01,CONFIRMED,0.0156,Kepler,,,,,,,
0.597933473,1.918,106.0,1.24,5649833.0,K02799.01,FALSE POSITIVE,0.0147,Kepler,,,,,,,
2.69636494,3.892,109.0,1.24,10518399.0,K02800.01,FALSE POSITIVE,0.0358,Kepler,,,,,,,
6.99205021,5.037,33.4,1.06,5905822.0,K02801.01,CONFIRMED,0.0735,Kepler,,,,,,,
12.0999065,3.558,165.5,1.39,10793172.0,K02871.01,CONFIRMED,0.1011,Kepler,,,,,,,
5.36375016,2.94,114.3,1.15,10793172.0,K02871.02,CONFIRMED,0.0588,Kepler,,,,,,,
3.17319407,2.512,135.8,0.91,7136729.0,K02872.01,FALSE POSITIVE,0.0379,Kepler,,,,,,,
5.24368302,10.873,225.4,0.91,6364276.0,K02873.01,FALSE POSITIVE,0.0504,Kepler,,,,,,,
5.1952021,2.1552,320.8,1.37,4367854.0,K02876.01,CANDIDATE,0.0523,Kepler,,,,,,,
0.591280187,1.1656,135.0,1.3,5108946.0,K02955.01,FALSE POSITIVE,0.0146,Kepler,,,,,,,
3.93766786,4.655,24.3,1.36,8801316.0,K02956.01,CONFIRMED,0.0555,Kepler,,,,,,,
31.6084371,3.675,331.6,1.89,10597693.0,K02958.01,CANDIDATE,0.2013,Kepler,,,,,,,
16.1558656,3.798,731.3,2.04,7466270.0,K02959.01,CANDIDATE,0.1012,Kepler,,,,,,,
1.465943491,1.513,52.3,1.6,10876237.0,K02960.01,FALSE POSITIVE,0.0271,Kepler,,,,,,,
28.45489091,8.1593,1418.6,6.08,12314973.0,K00279.01,CONFIRMED,0.1993,Kepler,,,,,,,
1.952711161,0.872,403.0,2.58,3346154.0,K02723.01,CONFIRMED,0.0308,Kepler,,,,,,,
0.620739667,2.477,108.2,29.28,5308387.0,K02724.01,FALSE POSITIVE,0.0154,Kepler,,,,,,,
0.587470828,2.4382,193.8,51.02,6233573.0,K02725.01,FALSE POSITIVE,0.0147,Kepler,,,,,,,
0.934924739,2.052,73.8,2.29,10363281.0,K02726.01,FALSE POSITIVE,0.0215,Kepler,,,,,,,
25.7054557,6.059,266.3,1.75,4861527.0,K02727.01,FALSE POSITIVE,0.1734,Kepler,,,,,,,
3.84822189,2.013,203.9,1.72,5775129.0,K02802.01,CONFIRMED,0.0495,Kepler,,,,,,,
2.37752442,2.307,32.1,0.53,9898447.0,K02803.01,CONFIRMED,0.0351,Kepler,,,,,,,
2.62838097,3.193,89.9,1.01,5307568.0,K02804.01,FALSE POSITIVE,0.0381,Kepler,,,,,,,
1.877878538,2.39,47.5,0.78,11135308.0,K02805.01,CONFIRMED,0.03,Kepler,,,,,,,
3.375716723,1.5436,175.7,2.34,2985587.0,K02807.01,CANDIDATE,0.0458,Kepler,,,,,,,
35.3331932,5.966,99.7,1.55,6521045.0,K00041.03,CONFIRMED,0.2143,Kepler,,,,,,,
15.0896415,4.3349,77.8,1.42,8077137.0,K00274.01,CONFIRMED,0.1231,Kepler,,,,,,,
5.30873978,3.018,127.5,1.08,7019524.0,K02877.01,CONFIRMED,0.0598,Kepler,,,,,,,
3.89524296,1.689,189.0,1.13,5106313.0,K02878.01,CONFIRMED,0.0449,Kepler,,,,,,,
0.740926358,1.0163,195.5,1.22,9825174.0,K02880.01,CONFIRMED,0.0153,Kepler,,,,,,,
75.8580035,5.382,1148.4,2.72,5642620.0,K02882.01,CANDIDATE,0.3029,Kepler,,,,,,,
1.352564873,3.469,56.7,1.45,8429415.0,K02965.01,FALSE POSITIVE,0.0247,Kepler,,,,,,,
7.72768833,2.06,404.8,1.89,5014903.0,K02966.01,FALSE POSITIVE,0.0752,Kepler,,,,,,,
37.3033197,7.793,551.7,2.31,5980783.0,K02967.01,CONFIRMED,0.2082,Kepler,,,,,,,
10.16435076,6.017,37.7,1.99,8873090.0,K02968.01,CANDIDATE,0.1028,Kepler,,,,,,,
31.9729501,9.41,156.3,2.41,8560804.0,K02969.01,FALSE POSITIVE,0.2157,Kepler,,,,,,,
14.8877665,4.981,252.5,1.96,12008872.0,K02729.01,CONFIRMED,0.1186,Kepler,,,,,,,
4.52158614,3.4702,106.2,1.31,8415200.0,K02730.01,CONFIRMED,0.0529,Kepler,,,,,,,
2.007750531,2.0715,352.0,1.64,4072333.0,K02731.01,FALSE POSITIVE,0.0308,Kepler,,,,,,,
7.03146295,5.922,85.4,1.38,9886361.0,K02732.01,CONFIRMED,0.0779,Kepler,,,,,,,
54.2811949,5.517,147.8,2.07,9886361.0,K02732.03,CONFIRMED,0.3044,Kepler,,,,,,,
0.596087893,0.7159,105.1,1.92,3730335.0,K02808.01,FALSE POSITIVE,0.0148,Kepler,,,,,,,
12.58229808,6.375,118.7,1.53,6528464.0,K00270.01,CONFIRMED,0.1027,Kepler,,,,,,,
7.12684695,3.179,206.3,1.38,7428316.0,K02809.01,FALSE POSITIVE,0.0721,Kepler,,,,,,,
0.661749944,4.112,215.6,23.92,10275766.0,K02810.01,FALSE POSITIVE,0.0161,Kepler,,,,,,,
354.95118,13.02,421.9,2.53,10275766.0,K02810.02,FALSE POSITIVE,1.0664,Kepler,,,,,,,
1.35477049,1.618,145.3,0.8,6370120.0,K02811.01,FALSE POSITIVE,0.0215,Kepler,,,,,,,
0.493393859,1.1319,264.7,1.4,5642620.0,K02882.02,FALSE POSITIVE,0.0106,Kepler,,,,,,,
11.95401876,2.656,855.9,2.1,5209845.0,K02883.01,CONFIRMED,0.0885,Kepler,,,,,,,
2.48883033,4.268,51.4,0.64,9652649.0,K02884.01,FALSE POSITIVE,0.0338,Kepler,,,,,,,
20.2340219,3.674,193.6,0.99,11100670.0,K02885.01,FALSE POSITIVE,0.1338,Kepler,,,,,,,
0.88184263,1.3117,249.9,1.24,6129524.0,K02886.01,CONFIRMED,0.0171,Kepler,,,,,,,
5.448321078,2.2213,529.4,2.17,5794570.0,K02675.01,CONFIRMED,0.0603,Kepler,,,,,,,
1.116127169,1.3235,109.2,1.0,5794570.0,K02675.02,CONFIRMED,0.0209,Kepler,,,,,,,
195.613824,23.777,1651.9,10.65,5649325.0,K02676.01,FALSE POSITIVE,0.7088,Kepler,,,,,,,
237.787237,10.509,1627.7,9.91,9958387.0,K02677.01,CANDIDATE,0.7713,Kepler,,,,,,,
3.833087643,1.51,461.4,2.25,6779260.0,K02678.01,CONFIRMED,0.046,Kepler,,,,,,,
9.37663713,2.1033,118.4,1.89,11807274.0,K00262.02,CONFIRMED,0.0922,Kepler,,,,,,,
5.62006198,2.751,190.1,1.45,5953297.0,K02733.01,CONFIRMED,0.0577,Kepler,,,,,,,
3.8259005,1.8057,857.2,3.45,7659389.0,K02734.01,CONFIRMED,0.0465,Kepler,,,,,,,
0.558841234,0.7918,280.9,1.33,9472074.0,K02735.01,CONFIRMED,0.0128,Kepler,,,,,,,
9.33648141,2.5449,885.4,2.39,10842192.0,K02736.01,CONFIRMED,0.0747,Kepler,,,,,,,
76.6139446,10.22,498.7,2.61,2442448.0,K02812.01,CONFIRMED,0.3521,Kepler,,,,,,,
0.698461304,0.7887,134.4,14.81,11197853.0,K02813.01,CANDIDATE,0.02,Kepler,,,,,,,
1.545388842,3.037,52.8,0.56,9665922.0,K02815.01,FALSE POSITIVE,0.0247,Kepler,,,,,,,
1.289590179,1.3541,286.0,1.38,11283615.0,K02816.01,CONFIRMED,0.0224,Kepler,,,,,,,
0.634003002,0.9207,316.9,1.35,7605093.0,K02817.01,CONFIRMED,0.0136,Kepler,,,,,,,
1.56859048,11.591,280.6,23.41,3859363.0,K02887.01,FALSE POSITIVE,0.0266,Kepler,,,,,,,
22.8030252,4.768,62.9,1.29,8077137.0,K00274.02,CONFIRMED,0.1622,Kepler,,,,,,,
0.623441939,1.4053,128.1,13.89,12023078.0,K02888.01,FALSE POSITIVE,0.0156,Kepler,,,,,,,
5.24364571,16.984,270.4,25.01,6364162.0,K02889.01,FALSE POSITIVE,0.0598,Kepler,,,,,,,
8.98826122,4.96,160.8,1.39,7463685.0,K02890.01,CONFIRMED,0.0845,Kepler,,,,,,,
